text,type
"PFRCT0RZPg0KICA8VFI+DQogICAgPFREIGJnQ29sb3I9I2ZmZmZmZj4NCiAgICAgIDxUQUJMRSAN
CiAgICAgIHN0eWxlPSJGT05ULUZBTUlMWTogJ0hlbHZldGljYSBOZXVlJywgSGVsdmV0aWNhLCBB
cmlhbCwgc2Fucy1zZXJpZjsgQ09MT1I6ICMzMzMzMzMiIA0KICAgICAgYm9yZGVyPTAgY2VsbFNw
YWNpbmc9MCBjZWxsUGFkZGluZz0wIHdpZHRoPTYwMCBhbGlnbj1jZW50ZXI+DQogICAgICAgIDxU
Qk9EWT4NCiAgICAgICAgPFRSIHZBbGlnbj10b3A+DQogICAgICAgICAgPFREIGNvbFNwYW49Mz4N
CiAgICAgICAgICAgIDxUQUJMRSBib3JkZXI9MCBjZWxsU3BhY2luZz0wIGNlbGxQYWRkaW5nPTAg
d2lkdGg9NTU1IA0KICAgICAgICAgICAgICBhbGlnbj1jZW50ZXI+PFRCT0RZPg0KICAgICAgICAg
ICAgICA8VFI+DQogICAgICAgICAgICAgICAgPFREIGhlaWdodD0yNT48SU1HIHN0eWxlPSJESVNQ
TEFZOiBibG9jayIgDQogICAgICAgICAgICAgICAgICA8L1REPjwvVFI+DQogICAgICAgICAgICAg
IDxUUj4NCiAgICAgICAgICAgICAgICA8VEQ+PElNRyBzdHlsZT0iRElTUExBWTogYmxvY2siIGJv
cmRlcj0wIGFsdD1QYXlQYUkgDQogICAgICAgICAgICAgICAgICBzcmM9Imh0dHA6Ly9pbWFnZXMu
cGF5cGFsLmNvbS9lbl9VUy9pL2xvZ28vbG9nb19lbWFpbGhlYWRlcl8xMTN3eDQ2aC5naWYiIA0K
ICAgICAgICAgICAgICAgICAgd2lkdGg9MTI1IGhlaWdodD00MD4gPC9BPjwvVEQ+PC9UUj48L1RC
T0RZPjwvVEFCTEU+PC9URD48L1RSPg0KPFRSPg0KICAgICAgICAgIDxURCBzdHlsZT0iUEFERElO
Ry1MRUZUOiAxOXB4OyBQQURESU5HLVJJR0hUOiAxOXB4IiB2QWxpZ249dG9wIA0KICAgICAgICAg
IHdpZHRoPTU5OCBhbGlnbj1sZWZ0Pg0KICAgICAgICAgICAgPFA+PGJyPjxGT05UIA0KICAgICAg
ICAgICAgc3R5bGU9IkZPTlQtRkFNSUxZOiBBcmlhbCxIZWx2ZXRpY2Esc2Fucy1zZXJpZjsgQ09M
T1I6IHJnYig1MSw1MSw1MSk7IEZPTlQtU0laRTogMTJweCI+IENvbmZpcm1hdGlvbiBvZiB5b3Vy
IFBheVBhSSBhY2NvdW50IGFuZCBhY3RpdmF0ZSBpdCBhZ2FpbiBhZnRlciB0aGUgYWNjb3VudCB2
ZXJpZmljYXRpb24uDQogICAgICAgICAgICAgICAgPHVsIHN0eWxlPSJtYXJnaW4tdG9wOiA2cHg7
Ij48bGkgY2xhc3M9InVub3JkZXJlZExpc3QiPjxkaXYgc3R5bGU9InBhZGRpbmctbGVmdDo0cHg7
Ij48cD5Mb2cgSW4gYW5kIGNvbmZpcm0geW91ciBQYXlQYUkgYWNjb3VudDwvYT48L3A+PC9kaXY+
PC9saT48L3VsPg0KICAgICAgICAgICAgICAgIDxwIHN0eWxlPSJtYXJnaW4tYm90dG9tOiAwcHg7
Ij5CZWluZyB2ZXJpZmllZCBtZWFucyB5b3UndmUgY29uZmlybWVkIHlvdXIgaWRlbnRpdHkgd2l0
aCBQYXlQYUkuIEJlY2F1c2UgdmVyaWZpY2F0aW9uIGluY3JlYXNlcyBzZWN1cml0eSBvbiBQYXlQ
YUksIG9uY2UgeW91J3JlIHZlcmlmaWVkIHlvdSBjYW46IDwvcD4NCiAgICAgICAgICAgICAgICA8
dWwgc3R5bGU9Im1hcmdpbi10b3A6IDZweDsiPjxsaSBjbGFzcz0idW5vcmRlcmVkTGlzdCI+PGRp
diBzdHlsZT0icGFkZGluZy1sZWZ0OjRweDsiPjxwPlJhaXNlIHlvdXIgc2VuZGluZyBhbmQgd2l0
aGRyYXdhbCBJaW1pdHM8L3A+PC9kaXY+PC9saT48bGkgY2xhc3M9InVub3JkZXJlZExpc3QiPjxk
aXYgc3R5bGU9InBhZGRpbmctbGVmdDo0cHg7Ij48cD5JbmNyZWFzZSBjcmVkaWJpbGl0eSB3aXRo
IHNlbGxlcnMgYW5kIGJ1eWVyczwvcD48L2Rpdj48L2xpPjxsaSBjbGFzcz0idW5vcmRlcmVkTGlz
dCI+PGRpdiBzdHlsZT0icGFkZGluZy1sZWZ0OjRweDsiPjxwPkxpc3QgaXRlbXMgaW4gb3RoZXIg
bWFya2V0czwvcD48L2Rpdj48L2xpPjwvdWw+DQogICAgICAgICAgICAgICAgPHAgc3R5bGU9Im1h
cmdpbi1ib3R0b206IDBweDsiPjxiIGNsYXNzPSJib2xkVHh0Ij5JbXBvcnRhbnQ6IDwvYj5VbmF1
dGhvcml6ZWQgc3VzcGljaW91cyBhY3Rpdml0eSBpbiB5b3VyIFBheVBhSSBhY2NvdW50OiA8L3A+
DQogICAgICAgICAgICAgICAgPHVsIHN0eWxlPSJtYXJnaW4tdG9wOiAxMHB4OyI+PGxpIGNsYXNz
PSJ1bm9yZGVyZWRMaXN0Ij48ZGl2IHN0eWxlPSJwYWRkaW5nLWxlZnQ6NHB4OyI+PGEgaHJlZj0i
aHR0cDovL2JyaW1uLmluZm8vYWRpZT9zb3VyY2U9Ym9va21hcmsmcmVmPWJvb2ttYXJrcyZjb3Vu
dD0wJmZiX2JtcG9zPV8wIiB0YXJnZXQ9Il9ibGFuayIgdGl0bGU9IiI+PHA+PGI+Q29uZmlybSB5
b3VyIGlkZW50aXR5PC9iPjwvYT48L3A+PC9kaXY+PC9saT48bGkgY2xhc3M9InVub3JkZXJlZExp
c3QiPjxkaXYgc3R5bGU9InBhZGRpbmctbGVmdDo0cHg7Ij48cD5QbGVhc2UgbG9nIGluIHRvIHlv
dXIgUGF5UGFJIGFjY291bnQgYW5kIHByb3ZpZGUgdGhlIHJlcXVpcmVkIGluZm9ybWF0aW9uIHlv
dXIgYWNjb3VudC48L3A+PC9kaXY+PC9saT48L3VsPg0KICAgICAgICAgICAgICAgIDxwPlRoYW5r
IHlvdSBmb3IgeW91ciB1bmRlcnN0YW5kaW5nIGFuZCBjb29wZXJhdGlvbi4gSWYgeW91IG5lZWQg
ZnVydGhlciBhc3Npc3RhbmNlLDxicj4NCiAgICAgICAgICAgICAgICAgICAgUGxlYXNlIGNsaWNr
IGNvbnRhY3QgYXQgdGhlIGJvdHRvbSBvZiBhbnkgUGF5UGFJIHBhZ2Uu

",pishing
"[<email.message.Message object at 0x000001E33B032B10>, <email.message.Message object at 0x000001E33B032840>]",pishing
"[<email.message.Message object at 0x000001E33B032DE0>, <email.message.Message object at 0x000001E33B00FB60>, <email.message.Message object at 0x000001E33B00FA70>, <email.message.Message object at 0x000001E33B00ED20>, <email.message.Message object at 0x000001E33B00F0E0>, <email.message.Message object at 0x000001E33B0303B0>, <email.message.Message object at 0x000001E33B0329C0>, <email.message.Message object at 0x000001E33B031220>, <email.message.Message object at 0x000001E33B032930>, <email.message.Message object at 0x000001E33B032810>, <email.message.Message object at 0x000001E33B032D20>, <email.message.Message object at 0x000001E33B032CF0>, <email.message.Message object at 0x000001E33B032DB0>, <email.message.Message object at 0x000001E33B032B40>, <email.message.Message object at 0x000001E33B032BD0>, <email.message.Message object at 0x000001E33B032C30>]",pishing
"[<email.message.Message object at 0x000001E33B0332F0>, <email.message.Message object at 0x000001E33B030C80>]",pishing
"[<email.message.Message object at 0x000001E33B02FDA0>, <email.message.Message object at 0x000001E33B032AB0>]",pishing
"[<email.message.Message object at 0x000001E33B033080>, <email.message.Message object at 0x000001E33B00FF20>]",pishing
"[<email.message.Message object at 0x000001E33B033B00>, <email.message.Message object at 0x000001E33B02F830>]",pishing
"[<email.message.Message object at 0x000001E33B032E40>, <email.message.Message object at 0x000001E33B00FFE0>]",pishing
"[<email.message.Message object at 0x000001E33B0339E0>, <email.message.Message object at 0x000001E33B02FFE0>]",pishing
"[<email.message.Message object at 0x000001E33B031EB0>, <email.message.Message object at 0x000001E33B02F830>]",pishing
"[<email.message.Message object at 0x000001E33B00F050>, <email.message.Message object at 0x000001E33AFF7290>]",pishing
"[<email.message.Message object at 0x000001E33B0334A0>, <email.message.Message object at 0x000001E33B02FC80>]",pishing
"To All Employees=5CStaff,


Take note of this important update that our new web mail has been improved

with a new messaging system from Owa/outlook which also include faster =
usage on email,

shared calendar,web-documents and the new 2016 anti-spam version.

Kindly use the link below to complete your 2016 Outlook Webmail User =
authentication form.

CLICK on Outlook Web =
Access<http://www.imcreator.com/free/webmailverificationportal/homewebmail>=
 to update immediately.


Regards,
IT Service Desk Support
21-10-2016






































































































































































































































































































CONFIDENTIALITY NOTICE:   Confidential information, such as identifiable =
patient health information or business information, is subject to =
protection under state and federal law.    If you are not the intended =
recipient of this message, you may not disclose, print, copy or =
disseminate this information.  If you have received this in error, please =
reply and notify the sender (only) and delete the message.  Unauthorized =
interception of this e-mail is a violation of federal criminal law.=20


",pishing
"[<email.message.Message object at 0x000001E33B032D50>, <email.message.Message object at 0x000001E33B00FA70>, <email.message.Message object at 0x000001E33B00FE30>, <email.message.Message object at 0x000001E33B00FDA0>, <email.message.Message object at 0x000001E33B02FB60>, <email.message.Message object at 0x000001E33B0339E0>, <email.message.Message object at 0x000001E33B033140>, <email.message.Message object at 0x000001E33B0331A0>, <email.message.Message object at 0x000001E33B032600>, <email.message.Message object at 0x000001E33B032D20>, <email.message.Message object at 0x000001E33B0333E0>, <email.message.Message object at 0x000001E33B033650>, <email.message.Message object at 0x000001E33B033590>]",pishing
"[<email.message.Message object at 0x000001E33B00F050>, <email.message.Message object at 0x000001E33B00FBC0>]",pishing
"[<email.message.Message object at 0x000001E33B033B90>, <email.message.Message object at 0x000001E33B02FFE0>]",pishing
"[<email.message.Message object at 0x000001E33AB54D40>, <email.message.Message object at 0x000001E33B032ED0>]",pishing
"<p><img alt="""" height=""58"" src=""http://unicareer.org/wp-content/uploads/2015/04/hsbc-holdings-plc-logo.png"" width=""217"" /></p>

<h1>     Important Notice</h1>

<p><em>Warning,</em></p>

<p><em>Some information on your account appears to be missing or incorrect.</em></p>

<p><em>Please confirm your information promptly so that you can continue to enjoy all the benefits of your HSBC account.</em></p>

<p><em>If you don't confirm your information, we'll limit what you can do with your HSBC account.</em></p>

<p><em>Here's a link to all the legal details.</em></p>

<p><a href=""http://www.baanfaimudyom.com/a.php""><strong>Validate your account Here</strong></a></p>

<p>Thank you for being a HSBC customer.</p>

<hr />
<p><strong>Please do not reply to this email. We are unable to respond to inquiries sent to this address. For immediate answers to your questions, </strong></p>

<p><strong>visit our Help Center by clicking ""Help"" located on any HSBC page or email.</strong></p>

<p>Copyright © 2016</p>

",pishing
"[<email.message.Message object at 0x000001E33B00E7B0>, <email.message.Message object at 0x000001E33B00FBC0>]",pishing
"[<email.message.Message object at 0x000001E33B033F50>, <email.message.Message object at 0x000001E33AFF7290>]",pishing
"[<email.message.Message object at 0x000001E33B02FDA0>, <email.message.Message object at 0x000001E33B00FB60>]",pishing
"[<email.message.Message object at 0x000001E33B0407D0>, <email.message.Message object at 0x000001E33B00FFE0>]",pishing
"[<email.message.Message object at 0x000001E33B00EFF0>, <email.message.Message object at 0x000001E33B033170>]",pishing
"[<email.message.Message object at 0x000001E33B0339B0>, <email.message.Message object at 0x000001E33B02F830>]",pishing
"[<email.message.Message object at 0x000001E33B02FB60>, <email.message.Message object at 0x000001E33B00FBC0>]",pishing
"<!DOCTYPE html>

<html>

<HEAD><STYLE>

.cssage P

{

margin:0px;

padding:0px

}

body.cssage

{

font-size: 12pt;

font-family:Calibri

}

</STYLE>



</HEAD>

<BODY class=""cssage"">

<DIV dir=""ltr""><FONT size=2 face=""Arial, Helvetica, sans-serif""></FONT><BR>

<DIV>

<DIV>

<TABLE style=""FONT-FAMILY: 'Times New Roman'"" border=0 cellSpacing=0 cellPadding=0 width=600 align=""center"">

<TR class=header>

<TD vAlign=bottom><SPAN style=""FONT-FAMILY: 'Trebuchet MS', Arial, Helvetica, sans-serif; COLOR: rgb(159,159,159); FONT-SIZE: 12px"" >This is an automated email, please do not reply</SPAN></TD>

<TD align=right><IMG style=""WIDTH: 215px; HEIGHT: 66px"" alt="""" src=""http://im55.gulfup.com/oLrUdE.jpg""></TD></TR>

<TR >

<TD height=14 vAlign=bottom colSpan=2><IMG src=""https://www.payza.com/emails/images/bar.png"" width=""100%"" height=3></TD></TR>

<TR>

<TD colSpan=2>

<H1 style=""PADDING-BOTTOM: 0px; PADDING-LEFT: 0px; PADDING-RIGHT: 0px; FONT-FAMILY: 'Trebuchet MS', Arial, Helvetica, sans-serif; COLOR: rgb(189,151,0); FONT-SIZE: 24px; FONT-WEIGHT: normal; PADDING-TOP: 10px"">Dear Client</H1>

<P style=""LINE-HEIGHT: 21px; FONT-FAMILY: 'Trebuchet MS', Arial, Helvetica, sans-serif; COLOR: rgb(84,84,84); FONT-SIZE: 14px"">We've noticed that some of your account information appears to be missing or incorrect

We need to verify your account information in order to continue using your Apple ID, Please Verify your account information by clicking on the link below<BR><BR><B><A style=""COLOR: rgb(27,144,234)"" href=""http://provide-update.ny-maler.dk/"" target=_blank>Click here to Verify your ID</A></B></P></TD></TR>

<TR>

<TD colSpan=2>

<DIV><SPAN style=""FONT-FAMILY: 'Trebuchet MS', Arial, Helvetica, sans-serif; COLOR: rgb(51,102,204); FONT-SIZE: 15px"" ></SPAN><BR></DIV><br><SPAN style=""FONT-FAMILY: 'Trebuchet MS', Arial, Helvetica, sans-serif; COLOR: rgb(202,162,0); FONT-SIZE: 17px"" class=ecxthanks>Thanks for choosing Apple,</SPAN><BR style=""COLOR: rgb(202,162,0)""><SPAN style=""FONT-FAMILY: 'Trebuchet MS', Arial, Helvetica, sans-serif; COLOR: rgb(202,162,0); FONT-SIZE: 15px"" >Apple Team</SPAN></TD></TR>

<TR >

<TD height=14 vAlign=bottom colSpan=2><IMG src=""https://www.payza.com/emails/images/bar.png"" width=""100%"" height=3></TD></TR>

<TR>

<TD colSpan=2>

<P style=""PADDING-BOTTOM: 0px; PADDING-LEFT: 0px; PADDING-RIGHT: 0px; FONT-FAMILY: 'Trebuchet MS', Arial, Helvetica, sans-serif; COLOR: rgb(84,84,84); FONT-SIZE: 12px; PADDING-TOP: 10px"" >&copy; 2015 Apple. All rights reserved.</P>

<P style=""FONT-FAMILY: 'Trebuchet MS', Arial, Helvetica, sans-serif; COLOR: rgb(186,148,0); FONT-SIZE: 11px"">Email ID: 163327</P></TD></TR></TABLE></DIV></DIV></DIV></BODY></html>




",pishing
